	0	1	inside
55424	191058979@N08	183358456@N04	False
55425	191058979@N08	139513317@N07	False
55426	191058979@N08	85184797@N00	False
55427	191058979@N08	145172533@N07	False
55428	191058979@N08	165743978@N08	False
55429	191058979@N08	37518468@N05	False
55430	191058979@N08	134641111@N06	False
55431	191058979@N08	108785833@N07	False
55432	191058979@N08	129762130@N06	False
55433	191058979@N08	138538837@N03	False
55434	191058979@N08	156757830@N04	False
55435	191058979@N08	142743462@N06	False
55436	191058979@N08	184628480@N04	False
55437	191058979@N08	22677557@N07	False
55438	191058979@N08	39746484@N08	False
55439	191058979@N08	94321001@N00	False
55440	191058979@N08	87861935@N06	False
55441	191058979@N08	100498278@N06	False
55442	191058979@N08	144054535@N05	False
55443	191058979@N08	43588196@N05	False
55444	191058979@N08	129440207@N08	False
55445	191058979@N08	96668189@N02	False
55446	191058979@N08	79558747@N04	False
55447	191058979@N08	191055893@N07	False
55448	191058979@N08	185640867@N05	False
55449	191058979@N08	156601024@N05	False
55450	191058979@N08	91735654@N05	False
55451	191058979@N08	73838351@N07	False
55452	191058979@N08	68036308@N08	False
55453	191058979@N08	146235856@N06	False
55454	191058979@N08	12665963@N07	False
55455	191058979@N08	132392684@N06	False
55456	191058979@N08	50642939@N03	False
55457	191058979@N08	128455729@N06	False
55458	191058979@N08	80683734@N00	False
55459	191058979@N08	44175655@N03	False
55460	191058979@N08	91456057@N03	False
55461	191058979@N08	9478247@N04	False
55462	191058979@N08	109968849@N08	False
55463	191058979@N08	60712898@N05	False
55464	191058979@N08	72542454@N08	False
55465	191058979@N08	183924423@N07	False
55466	191058979@N08	53612966@N07	False
55467	191058979@N08	32681588@N03	False
55468	191058979@N08	157208193@N04	False
55469	191058979@N08	134378250@N05	False
55470	191058979@N08	69091760@N02	False
55471	191058979@N08	21809377@N08	False
55472	191058979@N08	146098353@N04	False
55473	191058979@N08	156344732@N04	False
55474	191058979@N08	50202546@N04	False
55475	191058979@N08	11585833@N08	False
55476	191058979@N08	131317927@N05	False
55477	191058979@N08	87862089@N08	False
55478	191058979@N08	33433883@N02	False
55479	191058979@N08	123860072@N07	False
55480	191058979@N08	153029848@N02	False
55481	191058979@N08	133398903@N04	False
55482	191058979@N08	74112261@N05	False
55483	191058979@N08	134158072@N07	False
55484	191058979@N08	187185940@N04	False
55485	191058979@N08	65443863@N07	False
55486	191058979@N08	135074972@N03	False
55487	191058979@N08	124295012@N08	False
55488	191058979@N08	77253989@N00	False
55489	191058979@N08	182255986@N07	False
55490	191058979@N08	75474112@N04	False
55491	191058979@N08	46066474@N02	False
55492	191058979@N08	192802642@N04	False
55493	191058979@N08	57243798@N06	False
55494	191058979@N08	191838732@N07	False
55495	191058979@N08	141319152@N05	False
55496	191058979@N08	157296633@N06	False
55497	191058979@N08	32452368@N05	False
55498	191058979@N08	150587646@N07	False
55499	191058979@N08	192692620@N07	False
55500	191058979@N08	161302444@N06	False
55501	191058979@N08	186514375@N02	False
55502	191058979@N08	168117164@N07	False
55503	191058979@N08	16917650@N00	False
55504	191058979@N08	139855472@N02	False
55505	191058979@N08	135116282@N06	False
55506	191058979@N08	161389401@N04	False
55507	191058979@N08	65602259@N00	False
55508	191058979@N08	9500469@N03	False
55509	191058979@N08	146832554@N06	False
55510	191058979@N08	139942794@N02	False
55511	191058979@N08	78251468@N08	False
55512	191058979@N08	92164756@N03	False
55513	191058979@N08	164992281@N05	False
55514	191058979@N08	160929236@N03	False
55515	191058979@N08	139590579@N03	False
55516	191058979@N08	184307436@N07	False
55517	191058979@N08	10440462@N05	False
55518	191058979@N08	142818281@N08	False
55519	191058979@N08	143282828@N05	False
55520	191058979@N08	129738991@N02	False
55521	191058979@N08	29370225@N03	True
55522	191058979@N08	183906034@N06	False
55523	191058979@N08	7707281@N03	False
55524	191058979@N08	86067800@N02	False
55525	191058979@N08	67653865@N05	False
55526	191058979@N08	24704861@N02	False
55527	191058979@N08	158685238@N03	False
55528	191058979@N08	190397245@N02	False
55529	191058979@N08	66041906@N05	False
55530	191058979@N08	39752983@N06	False
55531	191058979@N08	156515782@N02	False
55532	191058979@N08	144107033@N04	False
55533	191058979@N08	133497319@N05	False
55534	191058979@N08	190561093@N05	False
55535	191058979@N08	140228020@N04	False
55536	191058979@N08	18205706@N06	False
55537	191058979@N08	188007943@N06	False
55538	191058979@N08	161709285@N03	False
55539	191058979@N08	145022702@N07	False
55540	191058979@N08	144039591@N04	False
55541	191058979@N08	191859442@N04	False
55542	191058979@N08	118234983@N02	False
55543	191058979@N08	112537387@N08	False
55544	191058979@N08	67700339@N03	False
55545	191058979@N08	69663264@N03	False
55546	191058979@N08	96317582@N08	False
55547	191058979@N08	66981255@N08	False
55548	191058979@N08	17103482@N00	False
55549	191058979@N08	118525642@N02	False
55550	191058979@N08	95100042@N02	False
55551	191058979@N08	161549003@N06	False
55552	191058979@N08	188331331@N07	False
55553	191058979@N08	149271704@N02	False
55554	191058979@N08	139935510@N04	False
55555	191058979@N08	9647120@N02	False
55556	191058979@N08	34139693@N06	False
55557	191058979@N08	127209716@N07	False
55558	191058979@N08	100394591@N06	False
55559	191058979@N08	187582573@N06	False
55560	191058979@N08	183976776@N05	False
55561	191058979@N08	12116788@N03	False
55562	191058979@N08	68026922@N03	False
55563	191058979@N08	135656803@N04	False
55564	191058979@N08	22975560@N08	False
55565	191058979@N08	11572204@N00	False
55566	191058979@N08	8680631@N02	False
55567	191058979@N08	64382689@N00	False
55568	191058979@N08	61312747@N05	False
55569	191058979@N08	138486769@N02	True
55570	191058979@N08	186029622@N07	False
55571	191058979@N08	41860939@N06	False
55572	191058979@N08	117671697@N03	False
55573	191058979@N08	69724999@N03	False
55574	191058979@N08	128277403@N06	False
55575	191058979@N08	73339287@N06	False
55576	191058979@N08	165208414@N04	False
55577	191058979@N08	93515708@N07	False
55578	191058979@N08	154321294@N05	False
55579	191058979@N08	38181284@N06	False
55580	191058979@N08	125112383@N06	False
55581	191058979@N08	165200388@N03	False
55582	191058979@N08	160762113@N06	False
55583	191058979@N08	31960656@N02	False
55584	191058979@N08	133955849@N08	False
55585	191058979@N08	96614638@N00	False
55586	191058979@N08	87227168@N07	False
55587	191058979@N08	191556974@N08	False
55588	191058979@N08	65573161@N02	False
55589	191058979@N08	15511594@N02	False
55590	191058979@N08	20610802@N04	False
55591	191058979@N08	49927055@N08	False
55592	191058979@N08	56936646@N07	False
55593	191058979@N08	58731125@N06	False
55594	7170162@N02	26606311@N06	False
55595	7170162@N02	24225947@N06	False
55596	7170162@N02	45944836@N00	False
55597	7170162@N02	160290041@N05	False
55598	7170162@N02	123096458@N03	True
55599	7170162@N02	31851233@N06	False
55600	7170162@N02	32771925@N08	False
55601	7170162@N02	92686536@N00	False
55602	7170162@N02	98061831@N07	False
55603	7170162@N02	41735905@N00	False
55604	7170162@N02	131486025@N07	False
55605	7170162@N02	186150174@N02	False
55606	7170162@N02	30002232@N03	False
55607	7170162@N02	86176478@N00	False
55608	7170162@N02	54880604@N06	False
55609	7170162@N02	15533846@N05	False
55610	7170162@N02	58729877@N00	False
55611	7170162@N02	24765092@N08	False
55612	7170162@N02	29318358@N05	False
55613	7170162@N02	133049356@N07	False
55614	7170162@N02	48718038@N05	False
55615	7170162@N02	79007968@N04	False
55616	7170162@N02	61997094@N05	False
55617	7170162@N02	14280625@N03	False
55618	7170162@N02	96462394@N02	False
55619	7170162@N02	162282731@N04	False
55620	7170162@N02	146138034@N02	False
55621	7170162@N02	91529471@N07	False
55622	7170162@N02	53122306@N07	False
55623	7170162@N02	156848916@N05	False
55624	7170162@N02	58797275@N04	False
55625	7170162@N02	12948065@N00	False
55626	7170162@N02	150927338@N08	False
55627	7170162@N02	93118804@N04	False
55628	7170162@N02	23241569@N00	False
55629	7170162@N02	11325668@N07	False
55630	7170162@N02	106283606@N05	False
55631	7170162@N02	81266400@N00	False
55632	7170162@N02	55559704@N06	False
55633	7170162@N02	46505582@N00	False
55634	7170162@N02	94975828@N00	False
55635	7170162@N02	47750876@N03	False
55636	7170162@N02	19435798@N00	False
55637	7170162@N02	160969132@N05	False
55638	7170162@N02	21125582@N03	False
55639	7170162@N02	68289548@N00	False
55640	7170162@N02	184943227@N05	False
55641	7170162@N02	68128273@N00	False
55642	7170162@N02	25466168@N04	False
55643	7170162@N02	21202336@N05	False
55644	7170162@N02	57235983@N05	False
55645	7170162@N02	183718886@N03	False
55646	7170162@N02	49301769@N04	False
55647	7170162@N02	145174088@N05	False
55648	7170162@N02	96646112@N02	False
55649	7170162@N02	186989249@N08	False
55650	7170162@N02	134595818@N02	False
55651	7170162@N02	54714244@N08	False
55652	7170162@N02	8593619@N08	False
55653	7170162@N02	11536382@N03	False
55654	7170162@N02	192796008@N06	False
55655	7170162@N02	36296178@N03	False
55656	7170162@N02	59957728@N03	False
55657	7170162@N02	101295391@N07	False
55658	7170162@N02	92319918@N00	False
55659	7170162@N02	24409610@N04	False
55660	7170162@N02	161373805@N08	False
55661	7170162@N02	91434118@N00	False
55662	7170162@N02	8414171@N07	False
55663	7170162@N02	50747869@N05	False
55664	7170162@N02	25209712@N07	False
55665	7170162@N02	71091608@N00	False
55666	7170162@N02	66254247@N05	False
55667	7170162@N02	74027228@N00	False
55668	7170162@N02	31192367@N02	False
55669	7170162@N02	75865871@N04	False
55670	7170162@N02	128105854@N07	False
55671	7170162@N02	36315787@N05	False
55672	7170162@N02	98378426@N02	False
55673	7170162@N02	41499436@N00	False
55674	7170162@N02	124763395@N03	False
55675	7170162@N02	50118827@N03	False
55676	7170162@N02	62118219@N00	False
55677	7170162@N02	75495350@N07	False
55678	7170162@N02	7260924@N07	False
55679	7170162@N02	63335184@N02	False
55680	7170162@N02	84560436@N07	False
55681	7170162@N02	53096946@N03	False
55682	7170162@N02	158559434@N03	False
55683	7170162@N02	49531134@N04	False
55684	7170162@N02	47340311@N07	False
55685	7170162@N02	146234373@N02	False
55686	7170162@N02	45853697@N03	False
55687	7170162@N02	10172888@N07	False
55688	7170162@N02	89919474@N05	False
55689	7170162@N02	135545935@N08	False
55690	7170162@N02	66649794@N08	False
55691	7170162@N02	185127539@N08	False
55692	7170162@N02	25626245@N04	False
55693	7170162@N02	106300142@N04	False
55694	7170162@N02	16287907@N07	False
55695	7170162@N02	82706851@N04	False
55696	7170162@N02	118234044@N04	False
55697	7170162@N02	55604440@N02	False
55698	7170162@N02	132113445@N02	False
55699	7170162@N02	127562255@N05	False
55700	7170162@N02	91861392@N06	False
55701	7170162@N02	41976443@N05	False
55702	7170162@N02	24365439@N07	False
55703	7170162@N02	59545354@N08	False
55704	7170162@N02	41516824@N05	False
55705	7170162@N02	133104878@N05	False
55706	7170162@N02	184607001@N02	False
55707	7170162@N02	96133038@N02	False
55708	7170162@N02	30014061@N08	False
55709	7170162@N02	112647480@N03	False
55710	7170162@N02	184116972@N05	False
55711	7170162@N02	93535876@N02	False
55712	7170162@N02	190897810@N04	False
55713	7170162@N02	130386382@N05	False
55714	7170162@N02	13966190@N07	False
55715	7170162@N02	91431384@N06	False
55716	7170162@N02	37455968@N08	False
55717	7170162@N02	192019557@N05	False
55718	7170162@N02	134276106@N02	False
55719	7170162@N02	31019477@N05	False
55720	7170162@N02	163869282@N05	False
55721	7170162@N02	62643378@N08	False
55722	7170162@N02	137650680@N03	False
55723	7170162@N02	91256507@N07	False
55724	7170162@N02	26684959@N08	False
55725	7170162@N02	69137580@N03	False
55726	7170162@N02	41405029@N00	False
55727	7170162@N02	51148601@N05	False
55728	7170162@N02	9965265@N03	False
55729	7170162@N02	75986245@N03	False
55730	7170162@N02	45125511@N00	False
55731	7170162@N02	23868213@N03	False
55732	7170162@N02	155362740@N02	False
55733	7170162@N02	21375990@N06	False
55734	7170162@N02	55787774@N00	False
55735	7170162@N02	21184907@N00	False
55736	7170162@N02	117821177@N06	False
55737	7170162@N02	76099985@N00	False
55738	7170162@N02	65837948@N03	False
55739	7170162@N02	35631989@N04	False
55740	7170162@N02	35787803@N06	False
55741	7170162@N02	150636614@N05	False
55742	7170162@N02	22729253@N06	False
55743	7170162@N02	94924808@N08	False
55744	7170162@N02	118916083@N07	False
55745	7170162@N02	94241815@N08	False
55746	7170162@N02	165873402@N02	False
55747	7170162@N02	23314476@N06	False
55748	7170162@N02	24145524@N06	False
55749	7170162@N02	47850026@N04	False
55750	7170162@N02	167631468@N03	False
55751	7170162@N02	132277573@N08	False
55752	7170162@N02	8142094@N02	False
55753	7170162@N02	116685283@N05	False
55754	7170162@N02	145589699@N08	False
55755	7170162@N02	28253459@N06	False
55756	7170162@N02	57158422@N03	False
55757	7170162@N02	33891232@N05	False
55758	7170162@N02	136316750@N07	False
55759	7170162@N02	76024502@N00	False
55760	7170162@N02	29178609@N00	False
55761	7170162@N02	34840284@N07	False
55762	7170162@N02	128187159@N06	False
55763	7170162@N02	132925064@N06	False
55764	7170162@N02	9939547@N08	False
55765	7170162@N02	140946395@N02	False
55766	7170162@N02	155476896@N03	False
55767	7170162@N02	70096194@N00	False
55768	7170162@N02	116176030@N03	False
55769	7170162@N02	137368324@N07	False
55770	7170162@N02	160756146@N06	False
55771	7170162@N02	39235361@N06	False
55772	7170162@N02	77143598@N07	False
55773	7170162@N02	150541580@N04	False
55774	7170162@N02	7982536@N08	False
55775	7170162@N02	168420783@N04	False
55776	7170162@N02	11873147@N05	False
55777	7170162@N02	23931247@N08	False
55778	7170162@N02	27329447@N04	False
55779	7170162@N02	22409027@N05	False
55780	7170162@N02	21981696@N02	False
55781	7170162@N02	129779530@N02	False
55782	7170162@N02	145258490@N05	False
55783	7170162@N02	27102225@N03	False
55784	7170162@N02	38311210@N00	False
55785	7170162@N02	19099925@N00	False
55786	7170162@N02	11664670@N05	False
55787	7170162@N02	79355990@N07	False
55788	7170162@N02	7290690@N03	False
55789	7170162@N02	96039744@N08	False
55790	7170162@N02	93613604@N05	False
55791	7170162@N02	21640287@N03	False
55792	7170162@N02	62984884@N02	False
55793	7170162@N02	14538377@N06	False
55794	7170162@N02	49215960@N06	False
55795	7170162@N02	145573925@N04	False
55796	7170162@N02	190505273@N05	False
55797	7170162@N02	93877824@N00	False
55798	7170162@N02	49976936@N00	False
55799	7170162@N02	78809208@N05	False
55800	7170162@N02	54808129@N00	False
55801	7170162@N02	61094143@N00	False
55802	7170162@N02	91735654@N05	False
55803	7170162@N02	35545085@N00	False
55804	7170162@N02	83356026@N06	False
55805	7170162@N02	125384297@N04	False
55806	7170162@N02	72664797@N05	False
55807	7170162@N02	7283776@N08	False
55808	7170162@N02	35067803@N03	False
55809	7170162@N02	68898571@N00	False
55810	7170162@N02	98958644@N00	False
55811	7170162@N02	8378851@N05	False
55812	7170162@N02	7971174@N02	False
55813	7170162@N02	22935022@N00	False
55814	7170162@N02	29764121@N07	False
55815	7170162@N02	130447698@N04	False
55816	7170162@N02	70525313@N00	False
55817	7170162@N02	73807865@N03	False
55818	7170162@N02	33818879@N05	False
55819	7170162@N02	87284389@N05	False
55820	7170162@N02	141654030@N08	False
55821	7170162@N02	71087360@N08	False
55822	7170162@N02	148749675@N08	False
55823	7170162@N02	149030178@N03	False
55824	7170162@N02	61452160@N05	False
55825	7170162@N02	21932124@N03	False
55826	7170162@N02	27108380@N06	False
55827	7170162@N02	150312413@N06	False
55828	7170162@N02	93280794@N04	False
55829	7170162@N02	23609644@N02	False
55830	7170162@N02	49938968@N00	False
55831	7170162@N02	30274037@N05	False
55832	7170162@N02	13263422@N00	False
55833	7170162@N02	79664273@N00	False
55834	7170162@N02	135404134@N02	False
55835	7170162@N02	137881606@N03	False
55836	7170162@N02	33246710@N02	False
55837	7170162@N02	67514231@N00	False
55838	7170162@N02	42092865@N07	False
55839	7170162@N02	7336378@N06	False
55840	7170162@N02	131916927@N03	False
55841	7170162@N02	76459165@N00	False
55842	7170162@N02	62798946@N08	False
55843	7170162@N02	11357662@N00	False
55844	7170162@N02	42632457@N00	False
55845	7170162@N02	13588395@N00	False
55846	7170162@N02	54104112@N08	False
55847	7170162@N02	142521938@N06	False
55848	7170162@N02	38349570@N04	False
55849	7170162@N02	7576842@N03	False
55850	7170162@N02	53048561@N03	False
55851	7170162@N02	48507763@N04	False
55852	7170162@N02	10359714@N03	False
55853	7170162@N02	153561729@N08	False
55854	7170162@N02	35591378@N03	False
55855	7170162@N02	27028166@N05	False
55856	7170162@N02	57189281@N08	False
55857	7170162@N02	28155814@N07	False
55858	7170162@N02	136165108@N05	False
55859	7170162@N02	128541062@N02	False
55860	7170162@N02	62711113@N04	False
